60,Papilionoidea,Papilionidae,Papilioninae,Lampropterini,Graphium,,Graphium adonarensis
61,Papilionoidea,Papilionidae,Papilioninae,Lampropterini,Graphium,,Graphium cloanthus
62,Papilionoidea,Papilionidae,Papilioninae,Lampropterini,Graphium,,Graphium agamemnon
63,Papilionoidea,Papilionidae,Papilioninae,Lampropterini,Graphium,,Graphium chironides
64,Papilionoidea,Papilionidae,Papilioninae,Lampropterini,Graphium,,Graphium leechi
65,Papilionoidea,Papilionidae,Papilioninae,Lampropterini,Graphium,,Graphium doson
66,Papilionoidea,Papilionidae,Papilioninae,Lampropterini,Graphium,,Graphium eurypylus
67,Papilionoidea,Papilionidae,Papilioninae,Lampropterini,Graphium,,Graphium evemon
68,Papilionoidea,Papilionidae,Papilioninae,Lampropterini,Paranticopsis,,Paranticopsis macareus
69,Papilionoidea,Papilionidae,Papilioninae,Lampropterini,Paranticopsis,,Paranticopsis megarus
70,Papilionoidea,Papilionidae,Papilioninae,Lampropterini,Paranticopsis,,Paranticopsis xenocles
71,Papilionoidea,Papilionidae,Papilioninae,Lampropterini,Paranticopsis,,Paranticopsis phidias
72,Papilionoidea,Papilionidae,Papilioninae,Lampropterini,Pathysa,,Pathysa antiphates
73,Papilionoidea,Papilionidae,Papilioninae,Lampropterini,Pathysa,,Pathysa agetes
74,Papilionoidea,Papilionidae,Papilioninae,Lampropterini,Pathysa,,Pathysa aristea
75,Papilionoidea,Papilionidae,Papilioninae,Lampropterini,Pathysa,,Pathysa nomius
76,Papilionoidea,Papilionidae,Papilioninae,Lampropterini,Pazala,,Pazala alebion
77,Papilionoidea,Papilionidae,Papilioninae,Lampropterini,Pazala,,Pazala mullah
78,Papilionoidea,Papilionidae,Papilioninae,Lampropterini,Pazala,,Pazala euroa
79,Papilionoidea,Papilionidae,Papilioninae,Lampropterini,Pazala,,Pazala glycerion
80,Papilionoidea,Papilionidae,Papilioninae,Lampropterini,Pazala,,Pazala parus
81,Papilionoidea,Papilionidae,Papilioninae,Lampropterini,Pazala,,Pazala tamerlana
82,Papilionoidea,Papilionidae,Papilioninae,Lampropterini,Pazala,,Pazala sichuanica
83,Papilionoidea,Papilionidae,Papilioninae,Teinopalpini,Iphiclides,,Iphiclides podalirius
84,Papilionoidea,Papilionidae,Papilioninae,Teinopalpini,Iphiclides,,Iphiclides podalirinus
85,Papilionoidea,Papilionidae,Papilioninae,Teinopalpini,Meandrusa,,Meandrusa payeni
86,Papilionoidea,Papilionidae,Papilioninae,Teinopalpini,Meandrusa,,Meandrusa sciron
87,Papilionoidea,Papilionidae,Papilioninae,Teinopalpini,Meandrusa,,Meandrusa lachinus
88,Papilionoidea,Papilionidae,Papilioninae,Teinopalpini,Teinopalpus,,Teinopalpus imperialis
89,Papilionoidea,Papilionidae,Papilioninae,Teinopalpini,Teinopalpus,,Teinopalpus aureus
90,Papilionoidea,Papilionidae,Zerynthiinae,,Sericinus,,Sericinus montelus
91,Papilionoidea,Papilionidae,Zerynthiinae,,Bhutanitis,,Bhutanitis lidderdalii
92,Papilionoidea,Papilionidae,Zerynthiinae,,Bhutanitis,,Bhutanitis mansfieldi
93,Papilionoidea,Papilionidae,Zerynthiinae,,Bhutanitis,,Bhutanitis thaidina
94,Papilionoidea,Papilionidae,Zerynthiinae,,Luehdorfia,,Luehdorfia puziloi
95,Papilionoidea,Papilionidae,Zerynthiinae,,Luehdorfia,,Luehdorfia chinensis
96,Papilionoidea,Papilionidae,Zerynthiinae,,Luehdorfia,,Luehdorfia longicaudata
97,Papilionoidea,Papilionidae,Parnassiinae,,Hypermnestra,,Hypermnestra helios
98,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius apollonius
99,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius bremeri
100,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius phoebus
101,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius actius
102,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius jacquemontii
103,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius epaphus
104,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius tianschanicus
105,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius nomion
106,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius apollo
107,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius mnemosyne
108,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius stubbendorfii
109,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius citrinarius
110,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius eversmanni
111,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius ariadne
112,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius orleans
113,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius hardwickii
114,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius szechenyii
115,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius cephalus
116,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius schulteri
117,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius maharajus
118,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius labeyriei
119,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius acco
120,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius hunningtoni
121,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius przewalskii
122,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius baileyi
123,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius acdestis
124,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius delphius
125,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius staudingeri
126,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius imperator
127,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius charltonius
128,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius loxias
129,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius tenedius
130,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius simo
131,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius andreji
132,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius dongalaicus
133,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius mercurius
134,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius patricius
135,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius biamanensis
136,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius augustus
137,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius huberi
138,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius hide
139,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius nosei
140,Papilionoidea,Papilionidae,Parnassiinae,,Parnassius,,Parnassius ruckbeili
141,Papilionoidea,Pieridae,Coliadinae,,Catopsilia,,Catopsilia pomona
142,Papilionoidea,Pieridae,Coliadinae,,Catopsilia,,Catopsilia scylla
143,Papilionoidea,Pieridae,Coliadinae,,Catopsilia,,Catopsilia pyranthe
144,Papilionoidea,Pieridae,Coliadinae,,Catopsilia,,Catopsilia florella
145,Papilionoidea,Pieridae,Coliadinae,,Dercas,,Dercas verhuelli
146,Papilionoidea,Pieridae,Coliadinae,,Dercas,,Dercas lycorias
147,Papilionoidea,Pieridae,Coliadinae,,Dercas,,Dercas nina
148,Papilionoidea,Pieridae,Coliadinae,,Colias,,Colias erate
149,Papilionoidea,Pieridae,Coliadinae,,Colias,,Colias poliographus
150,Papilionoidea,Pieridae,Coliadinae,,Colias,,Colias erschoffi
151,Papilionoidea,Pieridae,Coliadinae,,Colias,,Colias fieldii
152,Papilionoidea,Pieridae,Coliadinae,,Colias,,Colias palaeno
153,Papilionoidea,Pieridae,Coliadinae,,Colias,,Colias heos
154,Papilionoidea,Pieridae,Coliadinae,,Colias,,Colias diva
155,Papilionoidea,Pieridae,Coliadinae,,Colias,,Colias chrysotheme
156,Papilionoidea,Pieridae,Coliadinae,,Colias,,Colias hyale
157,Papilionoidea,Pieridae,Coliadinae,,Colias,,Colias montium
158,Papilionoidea,Pieridae,Coliadinae,,Colias,,Colias berylla
159,Papilionoidea,Pieridae,Coliadinae,,Colias,,Colias nebulosa
