423,Nosea hainanensis
424,Chonala praeusta
425,Chonala episcopalis
426,Chonala masoni
427,Chonala miyatai
428,Chonala yunnana
429,Chonala irene
430,Chonala laurae
431,Tatinga tibetana
432,Lopinga achine
433,Lopinga dumetora
434,Lopinga nemorum
435,Lopinga eckweileri
436,Lopinga catena
437,Lopinga gerdae
438,Lopinga fulvescens
439,Lasiommata eversmanni
440,Lasiommata minuscula
441,Lasiommata majuscula
442,Lasiommata deidamia
443,Lasiommata maera
444,Lasiommata kasumi
445,Kirinia epaminondas
446,Kirinia epimenides
447,Kirinia eversmanni
448,Orsotriaena medus
449,Mycalesis mineus
450,Mycalesis gotama
451,Mycalesis sangaica
452,Mycalesis perseus
453,Mycalesis francisca
454,Mycalesis intermedia
455,Mycalesis panthaka
456,Mycalesis lepcha
457,Mycalesis anaxias
458,Mycalesis misenus
459,Mycalesis mamerta
460,Mycalesis unica
461,Mycalesis suavolens
462,Penthema adelma
463,Penthema formosana
464,Penthema darlisa
465,Penthema lisarda
466,Callarge sagitta
467,Neorina patria
468,Neorina hilda
469,Neorina neosinica
470,Ethope henrici
471,Ethope noirei
472,Ethope himachala
473,Elymnias nesaea
474,Elymnias malelas
475,Elymnias hypermnestra
476,Elymnias vacudeva
477,Elymnias patna
478,Coelites nothis
479,Ragadia crisilda
480,Ragadia crito
481,Acropolis thalia
482,Melanargia russiae
483,Melanargia halimede
484,Melanargia leda
485,Melanargia ganymedes
486,Melanargia lugens
487,Melanargia asiatica
488,Melanargia epimede
489,Melanargia meridionalis
490,Melanargia montana
491,Hyponephele interposita
492,Hyponephele lupinus
493,Hyponephele dysdora
494,Hyponephele lycaon
495,Hyponephele huebneri
496,Hyponephele naricina
497,Hyponephele caducina
498,Hyponephele kirghisa
499,Hyponephele naubidensis
500,Hyponephele sifanica
501,Satyrus ferula
502,Satyrus parisatis
503,Minois dryas
504,Minois nagasawae
505,Minois aurata
506,Minois paupera
507,Paroeneis palaearctica
508,Paroeneis sikkimensis
509,Paroeneis pumilus
510,Paroeneis bicolor
511,Paroeneis parapumilus
