¶«±±ÛÇÑÛµû,Ypthima argus,157
²»¹ÂÛÇÑÛµû,Ypthima insolita,2
Ä«ÍÑÛÇÑÛµû,Ypthima muotuoensis,0
¹ÅÑÛµû,Palaeonympha opalina,21
´óÑŞÑÛµû,Callerebia suroia,31
»ìÍ¬ÑŞÑÛµû,Callerebia confusa,0
¶à°ßÑŞÑÛµû,Callerebia polyphemus,25
°×±ßÑŞÑÛµû,Callerebia baileyi,0
°×Í«Ë´ÑÛµû,Loxerebia saxicola,24
ºá²¨Ë´ÑÛµû,Loxerebia delavayi,0
´¹ÀáË´ÑÛµû,Loxerebia ruricola,0
²İÔ­Ë´ÑÛµû,Loxerebia pratorum,0
ºÚË´ÑÛµû,Loxerebia martyr,0
Ê®Ä¿Ë´ÑÛµû,Loxerebia carola,0
ÁÖÇøË´ÑÛµû,Loxerebia sylvicola,17
Ã÷íøÑÛµû,Argestina pomena,0
É½ÑÛµû,Paralasa batanga,0
¶ú»·É½ÑÛµû,Paralasa herse,0
»ªÑÛµû,Sinonympha amoena,0
»ªÑÛµû,Sinonympha avinoffi,0
±´ÑÛµû,Boeberia parmenio,21
¾ÆÑÛµû,Oeneis urda,0
ÄÈÄÈ¾ÆÑÛµû,Oeneis nanna,0
ÆĞÈø¾ÆÑÛµû,Oeneis buddha,0
ÃÉ¹Å¾ÆÑÛµû,Oeneis mongolica,44
ÄÁÅ®ÕäÑÛµû,Coenonympha amaryllis,73
ĞÂ½®ÕäÑÛµû,Coenonympha xinjiangensis,0
°®ÕäÑÛµû,Coenonympha oedippus,193
ÅË·ÇÕäÑÛµû,Coenonympha pamphilus,251
ÂÌ°ßÕäÑÛµû,Coenonympha sunbecca,46
Î÷ÃÅÕäÑÛµû,Coenonympha semenovi,2
Ó¢ĞÛÕäÑÛµû,Coenonympha hero,260
Òş²ØÕäÑÛµû,Coenonympha arcania,246
µÒÌ©ÕäÑÛµû,Coenonympha tydeus,0
ÖĞ»ªÕäÑÛµû,Coenonympha sinica,0
ÓÍÇìÕäÑÛµû,Coenonympha glycerion,282
°¢·ÒÑÛµû,Aphantopus hyperantus,297
ó¸ÑÛµû,Triphysa phryne,4
ºìÑÛµû,Erebia alcmena,11
°µºìÑÛµû,Erebia neriene,9
²¨³áºìÑÛµû,Erebia ligea,278
õ¢ºìÑÛµû,Erebia theano,6
Í¼À¼ºìÑÛµû,Erebia turanica,7
Î÷±¦ºìÑÛµû,Erebia sibo,0
äÖºÚÑÛµû,Atercoloratus alini,0
·ïÎ²òÌµû,Polyura arja,32
Õ­°ß·ïÎ²òÌµû,Polyura athamas,360
ºÚ·ïÎ²òÌµû,Polyura schreiber,65
¶şÎ²òÌµû,Polyura narcaea,216
´ó¶şÎ²òÌµû,Polyura eudamippus,91
ÕëÎ²òÌµû,Polyura dolon,25
ÍüÓÇÎ²òÌµû,Polyura nepenthes,123
Õ´½óÎ²òÌµû,Polyura posidonius,1
òüòÌµû,Charaxes marmax,51
ÑÇÁ¦òüòÌµû,Charaxes aristogiton,2
°×´øòüòÌµû,Charaxes bernardus,381
»¨°ßòüòÌµû,Charaxes kahruba,2
è±òÌµû,Prothoe franck,10
ºì¾âòÌµû,Cethosia biblis,180
°×´ø¾âòÌµû,Cethosia cyane,299
×ÏÉÁòÌµû,Apatura iris,394
Áø×ÏÉÁòÌµû,Apatura ilia,520
Ï¸´øÉÁòÌµû,Apatura metis,130
Çú´øÉÁòÌµû,Apatura laverna,49
ÃÔòÌµû,Mimathyma chevana,50
Ò¹ÃÔòÌµû,Mimathyma nycteis,15
»·´øÃÔòÌµû,Mimathyma ambica,56
°×°ßÃÔòÌµû,Mimathyma schrenckii,151
»Æ´øîøòÌµû,Chitoria fasciola,0
ÎäîøòÌµû,Chitoria ulupi,16
ÀõîøòÌµû,Chitoria subcaerulea,0
²¬îøòÌµû,Chitoria pallas,2
Ğ±´øîøòÌµû,Chitoria sordida,0
½ğîøòÌµû,Chitoria chrysolora,158
Ä£îøòÌµû,Chitoria modesta,0
ÄÇîøòÌµû,Chitoria naga,0
ÀîÊÏîøòÌµû,Chitoria leei,0
ÂŞòÌµû,Rohana parisatis,26
ÕäÏ¡ÂŞòÌµû,Rohana parvata,0
ÄÇÂŞòÌµû,Rohana nakula,0
Ã¨òÌµû,Timelaea maculata,72
°×ÉÑÃ¨òÌµû,Timelaea albescens,238
ÒìĞÍÃ¨òÌµû,Timelaea aformis,0
·¢ÉäÎÆÃ¨òÌµû,Timelaea radiata,0
Ã÷´°òÌµû,Dilipa fenestra,77
´°òÌµû,Dilipa morgiana,24
ÀÛ»ıòÌµû,Lelecella limenitoides,4
Ë§òÌµû,Sephisa chandra,74
»ÆË§òÌµû,Sephisa princeps,168
Ì¨ÍåË§òÌµû,Sephisa daimio,16
Ì¨Íå°×òÌµû,Helcyra plesseni,3
Òø°×òÌµû,Helcyra subalba,0
°Á°×òÌµû,Helcyra superba,55
Å¼µã°×òÌµû,Helcyra heminea,0
Ø³òÌµû,Herona marathus,33
¶úòÌµû,Eulaceura osteria,140
Ã¢òÌµû,Euripus nyctelius,122
ºÚÂöòÌµû,Hestina assimilis,635
Äâ°ßÂöòÌµû,Hestina persimilis,114
Ú©ÂöòÌµû,Hestina ouvrardi,0
İğŞ¼ÎÆÂöòÌµû,Hestina nama,42
ºÚ×ÏòÌµû,Sasakia funebris,19
´ó×ÏòÌµû,Sasakia charonda,188
×îÃÀ×ÏòÌµû,Sasakia pulcherrima,0
ĞãòÌµû,Pseudergolis wedah,106
ÊÎòÌµû,Stibochiona nicea,242
µçòÌµû,Dichorragia nesimachus,230
³¤ÎÆµçòÌµû,Dichorragia nesseus,8
ÎÄòÌµû,Vindula erota,265
Ì¨ÎÄòÌµû,Vindula dejone,0
²ÊòÌµû,Vagrans egista,63
¹³³áÌûòÌµû,Terinos atlita,24
»Æ½óòÌµû,Cupha erymanthis,348
·©òÌµû,Phalanta phalantha,281
ĞÒÔËê¤òÌµû,Cirrochroa tyche,176
ì³±ªòÌµû,Argyreus hyperbius,1066
ÂÌ±ªòÌµû,Argynnis paphia,561
ÀÏ±ªòÌµû,Argyronome laodice,71
ÈÚ°ßÀÏ±ªòÌµû,Argyronome kuniga,0
ºìÀÏ±ªòÌµû,Argyronome ruslana,6
ÅË±ªòÌµû,Pandoriana pandora,0
ÔÆ±ªòÌµû,Nephargynnis anadyomene,37
Å·ÖŞĞ¡±ªòÌµû,Brenthis hecate,260
Ğ¡±ªòÌµû,Brenthis daphne,327
ÒÁÅµĞ¡±ªòÌµû,Brenthis ino,293
çêòÌµû,Paduca fasciata,0
Çà±ªòÌµû,Damora sagana,141
Òø±ªòÌµû,Childrena childreni,44
ÇúÎÆÒø±ªòÌµû,Childrena zenobia,20
Òø°ß±ªòÌµû,Speyeria aglaja,46
Ã¾°ß±ªòÌµû,Speyeria clara,1
¸£òÌµû,Fabriciana niobe,328
ó¸¸£òÌµû,Fabriciana nerippe,17
²Ó¸£òÌµû,Fabriciana adippe,420
¶«ÑÇ¸£±ªòÌµû,Fabriciana xipe,22
ÕäòÌµû,Clossiana gong,28
Å®ÉñÕäòÌµû,Clossiana dia,0
·ğÕäòÌµû,Clossiana freija,0
Î÷ÀäÕäòÌµû,Clossiana selenis,5
Í¨ÕäòÌµû,Clossiana thore,3
¶«±±ÕäòÌµû,Clossiana perryi,2
²¬òÌµû,Proclossiana eunomia,0
ÂåÉñ±¦òÌµû,Boloria napaea,308
ÁúÅ®±¦òÌµû,Boloria pales,279
Çú°ßÖéòÌµû,Issoria eugenia,15
ÖéòÌµû,Issoria lathonia,266
ÂÌòÌµû,Dophla evelina,66
ÂÌÈ¹çéòÌµû,Tanaecia julii,202
ºÖÈ¹çéòÌµû,Tanaecia jahnu,46
°×È¹´äòÌµû,Euthalia lepidea,0
»ÆÈ¹´äòÌµû,Euthalia cocytus,0
ÂÌÈ¹±ß´äòÌµû,Euthalia niepelti,20
ºìÈ¹±ß´äòÌµû,Euthalia irrubescens,18
ºì°ß´äòÌµû,Euthalia lubentina,238
°µ°ß´äòÌµû,Euthalia monina,256
Ó¥´äòÌµû,Euthalia anosia,37
°µ´äòÌµû,Euthalia eriphylae,1
¼â³á´äòÌµû,Euthalia phemius,286
»ÆÍ­´äòÌµû,Euthalia nara,12
Ã¬´äòÌµû,Euthalia aconthea,301
Äí´ø´äòÌµû,Euthalia strephon,0
É¢°ß´äòÌµû,Euthalia khama,4
Öé´äòÌµû,Euthalia perlella,2
ÎÆ´äòÌµû,Euthalia alpheda,25
»Æ´ø´äòÌµû,Euthalia patala,12
çê´äòÌµû,Euthalia pratti,49
¼Î´äòÌµû,Euthalia kardama,37
·©ÀÅ´äòÌµû,Euthalia franciae,5
¿××Ó´äòÌµû,Euthalia confucius,11
»Æ³á´äòÌµû,Euthalia kosempoma,24
¶É´ø´äòÌµû,Euthalia duda,1
Î÷²Ø´äòÌµû,Euthalia thibetana,71
¾â´ø´äòÌµû,Euthalia alpherakyi,0
Ì¨Íå´äòÌµû,Euthalia formosana,44
Á´°ß´äòÌµû,Euthalia sahadeva,4
ºÖİí´äòÌµû,Euthalia hebe,5
²¨ÎÆ´äòÌµû,Euthalia undosa,23
Õ­§´äÍµû,Euthalia insulae,8
¶ëÃ¼´äòÌµû,Euthalia omeia,4
Ñà×ÓÆº´äòÌµû,Euthalia linpingensis,0
²ìÓç´äòÌµû,Euthalia chayuensis,0
Ì«Æ½´äòÌµû,Euthalia pacifica,1
²¼´äòÌµû,Euthalia bunzoi,5
¹ã¶«´äòÌµû,Euthalia guangdongensis,9
À¶±ªÂÉòÌµû,Lexias cyanipardus,0
Ğ¡±ªÂÉòÌµû,Lexias pardalis,466
ºÚ½ÇÂÉòÌµû,Lexias dirtea,182
¼â³áÂÉòÌµû,Lexias acutipenna,0
ºìÏßòÌµû,Limenitis populi,375
À¶ÏßòÌµû,Limenitis dubernardi,0
ÒşÏßòÌµû,Limenitis camilla,304
ÇÉ¿ËÁ¦ÏßòÌµû,Limenitis ciocolatina,11
ÕÛÏßòÌµû,Limenitis sydyi,35
Ï¸ÏßòÌµû,Limenitis cleophas,1
ºáÃ¼ÏßòÌµû,Limenitis moltrechti,6
ÖØÃ¼ÏßòÌµû,Limenitis amphyssa,17
ÑïÃ¼ÏßòÌµû,Limenitis helmanni,176
êªÃ¼ÏßòÌµû,Limenitis homeyeri,30
¶ÏÃ¼ÏßòÌµû,Limenitis doerriesi,73
²ĞïÉÏßòÌµû,Limenitis sulpitia,0
³îÃ¼ÏßòÌµû,Limenitis disjucta,4
ÖéÂÄ´øòÌµû,Athyma asura,107
ò°Ã¼´øòÌµû,Athyma opalina,70
ĞşÖé´øòÌµû,Athyma perius,292
ĞÂÔÂ´øòÌµû,Athyma selenophora,420
Ë«É«´øòÌµû,Athyma cama,234
¹Â°ß´øòÌµû,Athyma zeroca,46
Áùµã´øòÌµû,Athyma punctata,37
Àë°ß´øòÌµû,Athyma ranga,143
µ¹¹³´øòÌµû,Athyma recurva,2
ÓñèÆ´øòÌµû,Athyma jina,84
ĞÒ¸£´øòÌµû,Athyma fortuna,17
»û´øòÌµû,Athyma pravara,81
ÏàË¼´øòÌµû,Athyma nefte,327
¸£½¨´øòÌµû,Athyma minensis,0
ÄâÂÆòÌµû,Litinga mimica,17
ÂÆòÌµû,Litinga cottini,8
æ¹òÌµû,Abrota ganga,77
°ÂòÌµû,Auzakia danava,47
°ÒòÌµû,Bhagadatta austenia,69
ÄÂòÌµû,Moduza procris,282
ËàòÌµû,Sumalia daraxa,41
ÖĞ»ªİâòÌµû,Patsuia sinensis,4
Ñ¾ÎÆÙ½òÌµû,Parasarpa dudu,72
°×°ßÙ½òÌµû,Parasarpa albomaculata,2
ß¹²ÊÒÂÙ½òÌµû,Parasarpa hourberti,0
Î÷²ØËàòÌµû,Parasarpa zayla,23
½õÉªòÌµû,Seokia pratti,23
æ±òÌµû,Chalinga elwesi,0
Î¶À¯òÌµû,Lasippa viraja,2
ÈÕ¹âÀ¯òÌµû,Lasippa heliodore,15
½ğó´òÌµû,Pantoporia hordonia,258
É½ó´òÌµû,Pantoporia sandaka,33
ğÎó´òÌµû,Pantoporia paraka,32
Æƒó´òÌµû,Pantoporia bieti,3
¶Ì´øó´òÌµû,Pantoporia assamica,0
¿Â»·òÌµû,Neptis clinia,318
·Â¿Â»·òÌµû,Neptis clinioides,0
Ğ¡»·òÌµû,Neptis sappho,392
ÖĞ»·òÌµû,Neptis hylas,366
Ò®»·òÌµû,Neptis yerburii,27
ÄÈ»·òÌµû,Neptis nata,281
æ¶»·òÌµû,Neptis soma,123
ÖÜÊÏ»·òÌµû,Neptis choui,4
»Ø»·òÌµû,Neptis reducta,0
¿í»·òÌµû,Neptis mahendra,6
°×»·òÌµû,Neptis leucoporos,88
ÃÖ»·òÌµû,Neptis miah,110
è§»·òÌµû,Neptis noyala,1
¶Ï»·òÌµû,Neptis sankara,113
·È»·òÌµû,Neptis philyra,25
Ë¾»·òÌµû,Neptis speyeri,11
»ù»·òÌµû,Neptis nashona,2
¿¨»·òÌµû,Neptis cartica,13
°¢»·òÌµû,Neptis ananta,53
ÄÈ°Í»·òÌµû,Neptis namba,15
Ì¨Íå»·òÌµû,Neptis taiwana,61
Ì©»·òÌµû,Neptis thestias,1
Áç»·òÌµû,Neptis antilope,18
ÁÖ»·òÌµû,Neptis sylvana,2
½­Æé»·òÌµû,Neptis esakii,0
Ãµ»·òÌµû,Neptis meloria,2
¹ğ±±»·òÌµû,Neptis guia,0
Ã¬»·òÌµû,Neptis armandia,10
Á«»¨»·òÌµû,Neptis hesione,2
×Ï»·òÌµû,Neptis radha,1
µ¥»·òÌµû,Neptis rivularis,364
ÖØ»·òÌµû,Neptis alwina,64
Á´»·òÌµû,Neptis pryeri,121
Âê»·òÌµû,Neptis manasa,3
»Æ»·òÌµû,Neptis themis,3
Îå¶Î»·òÌµû,Neptis divisa,0
ÕÛ»·òÌµû,Neptis beroe,4
Ìá»·òÌµû,Neptis thisbe,22
ÒÁÂå»·òÌµû,Neptis ilos,10
µÂ»·òÌµû,Neptis dejeani,6
çæ»·òÌµû,Neptis clynia,40
¹ã¶«»·òÌµû,Neptis kuangtungensis,1
°ª·ÆòÌµû,Phaedyma aspasia,14
Öù·ÆòÌµû,Phaedyma columella,318
ÇØ·ÆòÌµû,Phaedyma chinga,7
ºÚÌõÉ¡òÌµû,Aldania raddei,9
·Â°ßÉ¡òÌµû,Aldania imitans,3
ÀöòÌµû,Parthenos sylvia,267
²¨òÌµû,Ariadne ariadne,315
Ï¸ÎÆ²¨òÌµû,Ariadne merione,255
ºÚÔµË¿òÌµû,Cyrestis themire,81
°ËÄ¿Ë¿òÌµû,Cyrestis cocles,87
ÍøË¿òÌµû,Cyrestis thyodamas,543
Ñ©°×Ë¿òÌµû,Cyrestis nivea,23
»Æ¾î¿²òÌµû,Chersonesia risa,133
ó¼Ò¶òÌµû,Doleschallia bisaltide,316
¿İÒ¶òÌµû,Kallima inachus,477
À¶´ø¿İÒ¶òÌµû,Kallima knyvetti,0
ÑşòÌµû,Yoma sabina,165
½ğ°ßòÌµû,Hypolimnas missipus,9
»Ã×Ï°ßòÌµû,Hypolimnas bolina,421
»ûÎÆ×Ï°ßòÌµû,Hypolimnas anomala,260
İ¡ÂéòÌµû,Aglais urticae,345
Î÷²ØÂéòÌµû,Aglais ladakensis,2
´óºìòÌµû,Vanessa indica,657
Ğ¡ºìòÌµû,Vanessa cardui,735
ÁğÁ§òÌµû,Kaniska canace,610
»ÆÔµòÌµû,Nymphalis antiopa,338
ÖìòÌµû,Nymphalis xanthomelas,306
°×¾ØÖìòÌµû,Nymphalis vau-album,10
°×¹³òÌµû,Polygonia c-album,468
»Æ¹³òÌµû,Polygonia c-aureum,1036
¾ŞĞÍ¹³òÌµû,Polygonia gigantea,2
Õ¹¹³òÌµû,Polygonia extensa,0
¿×È¸òÌµû,Inachis io,161
ÃÀÑÛòÌµû,Junonia almana,746
´äÀ¶ÑÛòÌµû,Junonia orithya,634
»ÆÉÑÑÛòÌµû,Junonia hierta,302
ÉßÑÛòÌµû,Junonia lemonias,325
²¨ÎÆÑÛòÌµû,Junonia atlites,329
¹³³áÑÛòÌµû,Junonia iphita,367
»Æ±ªÊ¢òÌµû,Symbrenthia brabira,104
°ß±ªÊ¢òÌµû,Symbrenthia leoparda,1
»¨±ªÊ¢òÌµû,Symbrenthia hypselis,157
ÔÆ±ªÊ¢òÌµû,Symbrenthia niphanda,39
É¢ÎÆÊ¢òÌµû,Symbrenthia lilaea,508
Ö±ÎÆÖ©òÌµû,Araschnia prorsoides,23
ÇúÎÆÖ©òÌµû,Araschnia doris,245
¶ÏÎÆÖ©òÌµû,Araschnia dohertyi,4
²¼ÍøÖ©òÌµû,Araschnia burejana,68
´óÎÀÖ©òÌµû,Araschnia davidis,14
ÕÅÊÏÖ©òÌµû,Araschnia zhangi,0
Ö©òÌµû,Araschnia levana,334
½ğİÀòÌµû,Euphydryas aurinia,360
ÒÁİÀòÌµû,Euphydryas iduna,21
ÖĞİÀòÌµû,Euphydryas intermedia,156
»ÆÃÛòÌµû,Mellicta athalia,0
ÍøÎÆÃÛòÌµû,Mellicta dictynna,0
ºÚÃÛòÌµû,Mellicta plotina,0
µÒÍøòÌµû,Melitaea didyma,321
°ßÍøòÌµû,Melitaea didymoides,31
Ô²³áÍøòÌµû,Melitaea yuenty,20
ÂŞÍøòÌµû,Melitaea romanovi,7
ÇìÍøòÌµû,Melitaea cinxia,292
²üÍøòÌµû,Melitaea pallas,0
¾úÍøòÌµû,Melitaea agar,1
À¼ÍøòÌµû,Melitaea bellona,0
ºÚÍøòÌµû,Melitaea jezabel,12
ÍøòÌµû,Melitaea diamina,527
´óÍøòÌµû,Melitaea scotosia,36
´óÎÀ¾îòÌµû,Calinaga davidis,25
¾îòÌµû,Calinaga buddha,47
ºÚ¾îòÌµû,Calinaga lhatso,4
ÜÑÂéÕäµû,Acraea issoria,786
°ßÕäµû,Acraea violae,46
ÆÓà¹µû,Libythea celtis,365
°ôÎÆà¹µû,Libythea myrrha,82
×Ïà¹µû,Libythea geoffroyi,13
µÚÒ»Ğ¡ò¹µû,Polycaena princeps,0
À®ÂïĞ¡ò¹µû,Polycaena lama,1
ÆçÎÆĞ¡ò¹µû,Polycaena chauchawensis,0
ºìÂöĞ¡ò¹µû,Polycaena carmelita,0
Â¶æ«Ğ¡ò¹µû,Polycaena lua,0
ÃÜ°ßĞ¡ò¹µû,Polycaena matuta,0
¸ÊËàĞ¡ò¹µû,Polycaena kansuensis,0
ÔÆÄÏĞ¡ò¹µû,Polycaena yunnana,0
·½È¹ºÖò¹µû,Abisara freda,3
»Æ´øºÖò¹µû,Abisara fylla,92
°×´øºÖò¹µû,Abisara fylloides,100
³¤Î²ºÖò¹µû,Abisara neophron,58
°×µãºÖò¹µû,Abisara burnii,57
ÉßÄ¿ºÖò¹µû,Abisara echerius,369
Ìİ³áºÖò¹µû,Abisara saturata,59
Çú´øºÖò¹µû,Abisara abnormis,1
°µò¹µû,Paralaxita dora,1
°×ò¹µû,Stiboges nymphidia,19
²¨ò¹µû,Zemeros flegyas,538
ÒøÎÆÎ²ò¹µû,Dodona eugenes,44
´ó°ßÎ²ò¹µû,Dodona egeon,134
ÍºÎ²ò¹µû,Dodona dipoea,15
ºìÍºÎ²ò¹µû,Dodona adonira,20
ÎŞÎ²ò¹µû,Dodona durga,82
Ğ±´øÈ±Î²ò¹µû,Dodona ouida,26
ºÚÑàÎ²ò¹µû,Dodona deodata,12
°×ÑàÎ²ò¹µû,Dodona henrici,0
°£Ô²»Òµû,Poritia ericynoides,0
µÂï±»Òµû,Allotinus drumila,3
²¼ÒÂÔÆ»Òµû,Miletus boisduvali,0
ÖĞ»ªÔÆ»Òµû,Miletus chinensis,61
ÑòÃ«ÔÆ»Òµû,Miletus mallus,4
ÄıÔÆ»Òµû,Miletus nymphis,0
¹ÅÔÆ»Òµû,Miletus archilochus,0
ÂéÂ¤»Òµû,Logania marmorata,50
Îõ»Òµû,Spalgis epeus,21
ÑÁ»Òµû,Taraka hamada,175
°×°ßÑÁ»Òµû,Taraka shiloi,7
¼â³áÒø»Òµû,Curetis acuta,323
Ô²³áÒø»Òµû,Curetis saronis,52
Òø»Òµû,Curetis bulis,24
ºÖ³áÒø»Òµû,Curetis brunnea,6
Ê«»Òµû,Shirozua jonasi,3
ÃÄÊ«»Òµû,Shirozua melpomene,0
Ïß»Òµû,Thecla betulae,326
àŞÏß»Òµû,Thecla ohyai,0
Ò¢»Òµû,Iozephyrus betulinus,0
çæ»Òµû,Cordelia comes,4
åµÄİçæ»Òµû,Cordelia minerva,0
±±Ğ­çæ»Òµû,Cordelia kitawakii,2
ÌìÊ¹¹¤»Òµû,Gonerilia seraphim,1
ÒøÏß¹¤»Òµû,Gonerilia thespis,3
·ğ¹¤»Òµû,Gonerilia buddha,0
¸Ô´å¹¤»Òµû,Gonerilia okamurai,0
Åå¹¤»Òµû,Gonerilia pesthis,0
ÉÂ»Òµû,Shaanxiana takashimai,2
ËÄ´¨ÉÂ»Òµû,Shaanxiana pauper,0
·¶ô÷»Òµû,Ussuriana fani,18
ô÷»Òµû,Ussuriana michaelis,12
²Ø±¦ô÷»Òµû,Ussuriana takarana,0
ÖÜô÷»Òµû,Ussuriana choui,0
Æ½ô÷»Òµû,Ussuriana plania,0
³¯»Òµû,Coreana raphaelis,1
°ß¾«»Òµû,Artopoetes pryeri,11
è±¾«»Òµû,Artopoetes praetextatus,1
Õ¤»Òµû,Japonica saepestriata,17
»ÆÕ¤»Òµû,Japonica lutea,29
Ì¨ÍåÕ¤»Òµû,Japonica patungkoanui,0
°¢Õ¤»Òµû,Japonica adusta,0
ÄÏÁë»Òµû,Nanlingozephyrus bella,0
ñ®»Òµû,Araragi enthea,20
É¼É½ñ®»Òµû,Araragi sugiyamai,1
ĞÜÃ¨ñ®»Òµû,Araragi panda,0
×æ»Òµû,Protantigius superans,0
Çà»Òµû,Antigius attilia,29
°ÍÇà»Òµû,Antigius butleri,7
³ÂÊÏÇà»Òµû,Antigius cheni,0
è´»Òµû,Leucantigius atayalicus,3
Îú»Òµû,Wagimo signata,7
»ªÎú»Òµû,Wagimo sulgeri,2
³¯Ò°Îú»Òµû,Wagimo asanoi,0
±¦µºÎú»Òµû,Wagimo insularis,4
Ğ±ÏßÎú»Òµû,Wagimo asanoi,0
»¢»Òµû,Yamamotozephyrus kwangtungensis,1
Öé»Òµû,Iratsume orsedice,11
×Ïéî»Òµû,Euaspa forsteri,0
éî»Òµû,Euaspa milionia,6
³ÂÊÏºÎ»ª»Òµû,Howarthia cheni,0
ºÎ»ª»Òµû,Howarthia caelestis,3
ºÚÔµºÎ»ª»Òµû,Howarthia nigricans,0
¿ÂÊÏºÎ»ª»Òµû,Howarthia courvoisieri,0
ÃÀÀöºÎ»ª»Òµû,Howarthia melli,3
¶É±ßºÎ»ª»Òµû,Howarthia watanabei,0
ºÚÌú»Òµû,Teratozephyrus hecale,0
ÏíÌú»Òµû,Teratozephyrus hinomaru,0
Ç§Ò¶Ìú»Òµû,Teratozephyrus chibahideyukii,0
´ÙÌú»Òµû,Teratozephyrus tsukiyamahiroshii,0
ÍßÌú»Òµû,Teratozephyrus vallonia,0
²ÖÌú»Òµû,Teratozephyrus tsangkie,3
Å­ºÍÌú»Òµû,Teratozephyrus nuwai,0
ÓáÌú»Òµû,Teratozephyrus yugaii,3
¸£ÊÏÌú»Òµû,Teratozephyrus florianii,0
Ìú»Òµû,Teratozephyrus arisanus,7
Æ¤Ìú»Òµû,Teratozephyrus picquenardi,0
°¢ÀïÌú»Òµû,Teratozephyrus arisanus,7
Æé»Òµû,Esakiozephyrus icanus,0
²Ø¶«Æé»Òµû,Esakiozephyrus zhengi,0
ÄÎË¹Æé»Òµû,Esakiozephyrus neis,2
±ÏÅÍ»Òµû,Iwaseozephyrus bieti,39
°¢ÅÍ»Òµû,Iwaseozephyrus ackeryi,2
ÈıÖ¦»Òµû,Saigusaozephyrus atabyrius,0
Ì¨Íå´ä»Òµû,Neozephyrus taiwanus,26
ÉÁ¹â´ä»Òµû,Neozephyrus coruscans,0
º£Â×ÄÈ´ä»Òµû,Neozephyrus helenae,0
ÈÕ±¾´ä»Òµû,Neozephyrus japonicus,3
¶Å´ä»Òµû,Neozephyrus dubernardi,0
ÉÏÌï´ä»Òµû,Neozephyrus uedai,0
½ğ»Òµû,Chrysozephyrus smaragdinus,0
ÖØ½ğ»Òµû,Chrysozephyrus smaragdina,0
Ò«½ğ»Òµû,Chrysozephyrus brillantinus,0
É«½ğ»Òµû,Chrysozephyrus setohi,0
ºÚ½Ç½ğ»Òµû,Chrysozephyrus nigroapicalis,3
¼Ó²¼À×½ğ»Òµû,Chrysozephyrus kabrua,0
ÉÁ¹â½ğ»Òµû,Chrysozephyrus scintillans,7
Ìú³í½ğ»Òµû,Chrysozephyrus teisoi,0
ÇåË®½ğ»Òµû,Chrysozephyrus shimizui,0
¿íÔµ½ğ»Òµû,Chryozephyrus marginatus,0
ÃÀ½ğ»Òµû,Chrysozephyrus meili,0
¸Á½ğ»Òµû,Chrysozephyrus garmanitus,0
ÓÄ°ß½ğ»Òµû,Chrysozephyrus zoa,0
Èø½ğ»Òµû,Chrysozephyrus sakula,0
µÏ½ğ»Òµû,Chrysozephyrus desgodinsi,0
¶¼½ğ»Òµû,Chrysozephyrus duma,1
¿µ¶¨½ğ»Òµû,Chrysozephyrus tatsienluensis,0
Î÷·ç½ğ»Òµû,Chrysozephyrus nishikaze,4
ÔÆÄÏ½ğ»Òµû,Chrysozephyrus yunnanensis,0
Ñü½ğ»Òµû,Chrysozephyrus yoshikoae,0
¸ßÊÏ½ğ»Òµû,Chrysozephyrus gaoi,0
ÁÖÊÏ½ğ»Òµû,Chrysozephyrus linae,0
ÅÓ½ğ»Òµû,Chrysozephyrus giganteus,0
ÌìÄ¿É½½ğ»Òµû,Chrysozephyrus tiemushanus,0
ÖĞ»ª½ğ»Òµû,Chrysozephyrus chinensis,0
ËÕ½ğ»Òµû,Chrysozephyrus souleana,0
Íß½ğ»Òµû,Chrysozephyrus watsoni,0
ÁÑ°ß½ğ»Òµû,Chrysozephyrus disparatus,1
Ó¯½ğ»Òµû,Chrysozephyrus inthanonensis,0
çÑË¹½ğ»Òµû,Chrysozephyrus mushaellus,3
Àí½ğ»Òµû,Chrysozephyrus rileyi,0
¾ÃËÉ½ğ»Òµû,Chrysozephyrus splendidulus,0
ÆÒÀï½ğ»Òµû,Chrysozephyrus yuchingkinus,0
°×µ×½ğ»Òµû,Chrysozephyrus ataxus,2
æ¬æ¬½ğ»Òµû,Chrysozephyrus rarasanus,0
À×¹«É½½ğ»Òµû,Chrysozephyrus leigongshanensis,0
ÅÁ½ğ»Òµû,Chrysozephyrus paona,0
É­ÏÂ½ğ»Òµû,Chrysozephyrus morishitai,0
Ò¢½ğ»Òµû,Chrysozephyrus ioi,0
Ô¬ÊÏ½ğ»Òµû,Chrysozephyrus yuani,0
¿â½ğ»Òµû,Chrysozephyrus kuromon,0
Îı½ğ½ğ»Òµû,Chrysozephyrus sikkimensis,0
½­Æé½ğ»Òµû,Chrysozephyrus esakii,10
ÖÜÊÏ½ğ»Òµû,Chrysozephyrus choui,0
¹óÖİ²ñ¹È»Òµû,Sibataniozephyrus Iijinae,0
Ì¨Íå²ñ¹È»Òµû,Sibataniozephyrus kuafui,2
ÑŞ»Òµû,Favonius orientalis,14
´äÑŞ»Òµû,Favonius taxila,0
ÈøÑŞ»Òµû,Favonius saphirinus,3
³¬ÑŞ»Òµû,Favonius ultramarinus,0
¿¼ÑŞ»Òµû,Favonius korshunovi,5
ÀïÆæÑŞ»Òµû,Favonius leechi,3
